Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count,White_Correct_Aim_Count,Black_Correct_Aim_Count
14948,11,white,Black,-2.2658212,2.4685283,0.3693488,0.007824675,0.087538764,0.0022356936,0.0,0.0,3,0,0,0,0,0,1,5
14949,11,white,Black,-2.1763942,2.4719472,0.47192708,0.011557427,-0.14663348,0.0031678614,0.0,0.0,3,0,0,0,0,0,2,5
14950,15,white,Black,-2.0530667,2.7200553,-0.1061672,0.014865381,0.4035271,0.006135069,0.0,0.0,3,0,0,0,0,0,1,4
14951,13,white,Black,-2.2338033,2.5574577,0.694387,0.007943036,-0.45903754,0.0046857013,0.0,0.0,3,0,0,0,0,0,1,3
14952,13,white,Black,-2.0550094,2.6694198,-0.24220125,0.012439095,0.014567375,0.0036826606,0.0,0.0,3,0,0,0,0,0,1,6
14953,15,white,Black,-1.9911672,2.860279,-0.65750664,0.02028311,-0.18386827,0.017787265,0.0,0.0,3,0,0,0,0,0,3,7
14954,11,white,Black,-2.5313454,2.3932693,-0.32242522,0.0781955,0.022210121,0.022732798,0.0,0.0,3,0,0,0,0,0,0,4
14955,15,white,Black,-2.09349,2.690827,-0.5379769,0.009610619,0.05679553,0.017446972,0.0,0.0,3,0,0,0,0,0,1,2
14956,15,white,Black,-2.0324259,2.848788,0.25939238,0.011560133,-0.14299147,0.09399655,0.0,0.0,3,0,0,0,0,0,3,7
14957,19,white,Black,-1.700856,3.1145241,-0.024668407,0.059966184,0.08691464,0.06103857,0.0,0.0,3,0,0,0,0,0,2,4
14958,17,white,Black,-1.6410228,3.0592837,-0.15829176,0.09360799,-0.23706162,0.028509751,0.0,0.0,3,0,0,0,0,0,2,8
14959,19,white,Black,-1.8030291,3.2452528,-0.36554068,0.035473295,0.015930653,0.06658734,0.0,0.0,3,0,0,0,0,0,4,9
14960,19,white,Black,-1.8232608,3.1359844,-0.26041594,0.026907394,-0.1561968,0.03515248,0.0,0.0,3,0,0,0,0,0,4,6
14961,19,white,Black,-1.6276872,3.1491418,-0.9715023,0.062142182,-0.21412574,0.031988595,0.0,0.0,3,0,0,0,0,0,3,7
14962,23,white,Black,-1.2945321,3.6416898,-0.30636653,0.14234953,-0.0062822863,0.11801037,0.0,0.0,3,0,0,0,0,0,5,11
14963,19,white,Black,-1.5100101,3.2534738,0.12061691,0.07326889,-0.13251346,0.028298587,0.0,0.0,3,0,0,0,0,0,5,9
14964,23,white,Black,-1.5006497,3.4291286,0.040864944,0.06528412,0.11313577,0.038178653,0.0,0.0,3,0,0,0,0,0,3,6
14965,19,white,Black,-1.572026,3.1553273,0.3129775,0.051582426,0.039328735,0.018304743,0.0,0.0,3,0,0,0,0,0,5,6
14966,15,white,Black,-2.2666159,2.6943562,0.33429503,0.10396297,0.09108257,0.124154404,0.0,0.0,3,0,0,0,0,0,2,5
14967,23,white,Black,-1.3296974,3.6429014,-0.16983803,0.06308321,-0.561404,0.060926314,0.0,0.0,3,0,0,0,1,0,8,11
14968,23,white,Black,-1.4103639,3.551135,-0.087312855,0.050691277,-0.23191287,0.022449525,0.0,0.0,3,0,0,0,0,0,7,9
14969,17,white,Black,-1.8472468,2.91662,-0.14335309,0.033757005,-0.2379958,0.062212322,0.0,0.0,3,0,0,0,0,0,3,4
14970,23,white,Black,-1.6844447,3.3638506,-0.22776087,0.04371013,0.108448505,0.024318002,0.0,0.0,3,0,0,0,0,0,5,7
14971,27,white,Black,-1.2554849,4.0172567,-0.54075056,0.06887161,-0.027794179,0.05062562,0.0,0.0,3,0,0,0,0,0,8,13
14972,23,white,Black,-1.5140251,3.6106837,0.12474807,0.050391156,-0.1267239,0.03713658,0.0,0.0,3,0,0,0,0,0,7,10
14973,25,white,Black,-1.456501,3.8365548,0.47299054,0.062469885,-0.33534893,0.041951906,0.0,0.0,3,0,0,0,0,0,7,12
14974,25,white,Black,-1.3147166,3.7881503,-0.73651844,0.057077296,-0.30294165,0.016354384,0.0,0.0,3,0,0,0,0,0,6,11
14975,27,white,Black,-0.9690628,4.012648,-0.446811,0.107355595,0.13446411,0.048491843,0.0,0.0,3,0,0,0,1,0,9,13
14976,27,white,Black,-1.150362,2.9574292,-0.2934479,0.07265773,-0.8357227,0.31371263,0.0,0.0,3,1,0,0,0,0,6,13
14977,23,white,Black,-1.2139374,3.6375792,0.0148983,0.05978374,0.20366964,0.026231723,0.0,0.0,3,0,0,0,0,0,8,11
14978,31,white,Black,-0.9904761,3.9719584,0.14056122,0.11006606,-0.10051587,0.016369162,0.0,0.0,3,0,0,0,0,0,8,5
14979,27,white,Black,-0.80773807,4.0186987,-0.34458622,0.1383511,-0.16626519,0.028316585,0.0,0.0,3,0,0,0,0,0,10,13
14980,27,white,Black,-0.9496033,4.0261097,-0.13403122,0.093615346,-0.19288136,0.025018325,0.0,0.0,3,0,0,0,0,0,8,13
14981,23,white,Black,-1.2711085,3.6269975,0.9109767,0.042613406,0.06258028,0.030016772,0.0,0.0,3,0,0,0,0,0,8,11
14982,25,white,Black,-1.0338409,3.643144,-0.14659603,0.08582381,-0.094222195,0.028444795,0.0,0.0,3,0,0,0,0,0,9,8
14983,39,white,Black,0.4252013,3.9373658,-0.029230213,0.5194422,-0.13109227,0.17702313,0.0,0.0,3,1,0,0,0,0,14,15
14984,49,white,Black,1.0203707,6.1453333,-0.4848491,0.72028893,-0.055871647,0.45101354,0.0,0.0,3,0,0,0,0,0,20,24
14985,45,white,Black,0.7537551,5.7500443,-0.3926006,0.65093154,-0.120350234,0.562661,0.0,0.0,3,0,0,0,0,0,20,22
14986,59,white,Black,2.101544,4.2421017,-0.29420394,1.1020011,-0.41019452,0.26721793,0.0,0.0,3,2,0,0,0,0,20,22
14987,59,white,Black,2.77885,5.647875,0.36176187,1.6056366,-0.08160098,0.3729436,0.0,0.0,3,1,0,0,1,0,25,22
14988,69,white,Black,3.0025158,6.694597,-0.21036072,1.4133174,-0.03611402,0.5484174,0.0,0.0,3,1,0,0,0,0,29,28
14989,93,white,Black,6.060035,8.872343,-0.23610136,2.792168,0.025923522,1.1444137,0.0,0.0,3,1,0,0,0,0,41,40
14990,94,black,Black,8.074168,6.081786,0.071358055,4.1821656,0.006969371,1.0548766,0.0,0.0,1,3,0,0,0,0,43,38
14991,47,white,Black,1.3020928,3.4725773,-0.35388932,0.72812206,-0.29933855,0.19207439,0.0,0.0,3,2,0,0,0,0,18,17
14992,108,black,Black,9.536333,7.270811,-0.3898095,4.584111,0.049693212,1.2243167,0.0,0.0,1,3,0,0,0,0,49,45
14993,78,black,Black,5.810782,4.5072618,-0.12089001,2.9687207,-0.051198542,0.72242296,0.0,0.0,2,3,0,0,0,0,32,31
14994,60,black,Black,6.0863895,2.175867,-0.3638087,3.6630857,-0.11496881,1.9200052,0.0,0.0,0,3,0,0,0,0,26,21
14995,75,white,Black,3.9113684,7.133925,-0.19469562,1.5466232,0.04139818,0.65102136,0.0,0.0,3,1,0,0,0,0,31,30
14996,64,black,Black,4.3553843,3.3837593,-0.015721083,2.0730586,-0.14920092,0.9823896,0.0,0.0,2,3,0,0,0,0,24,25
14997,58,black,Black,6.0935082,1.481466,-0.014158183,3.6676366,0.046209205,2.278067,0.0,0.0,0,3,0,0,1,0,25,7
14998,101,white,Black,6.559883,8.482149,-0.042433497,2.524648,0.1763919,0.9570623,0.0,0.0,3,1,0,0,1,0,46,6
14999,56,black,Black,4.447633,1.7835174,0.020333018,2.2678723,0.108273745,1.5205158,0.0,0.0,1,3,0,0,0,0,20,16
15000,59,white,Black,2.0097113,7.1108675,0.10967534,0.72894686,0.010403337,1.2454206,0.0,0.0,3,0,0,0,0,0,26,29
15001,37,white,Black,0.048934698,5.0018883,0.1968576,0.28943217,-0.29429668,0.5298391,0.0,0.0,3,0,0,0,0,0,15,18
15002,77,white,Black,4.282288,5.878133,-0.04318795,1.4485881,0.08831965,0.42397046,0.0,0.0,3,2,0,0,0,0,31,21
15003,76,black,Black,5.255675,4.855936,0.05561899,1.9830049,-0.02659396,0.5399951,0.0,0.0,2,3,0,0,1,2,32,32
15004,59,white,Black,2.1481323,7.1265607,0.0679807,0.83293647,-0.032747466,1.0570422,0.0,0.0,3,0,0,0,0,0,26,29
15005,29,white,Black,-0.45365572,4.2214403,-0.21960348,0.3954283,-0.018072946,0.0855524,0.0,0.0,3,0,0,0,1,0,13,14
15006,39,white,Black,-0.2384758,5.0084114,-0.26627573,0.51183164,0.15145989,0.15957849,0.0,0.0,3,0,0,0,0,0,13,16
15007,23,white,Black,-1.2777253,3.621942,0.05603836,0.64363956,0.41757384,0.0050293515,0.0,0.0,3,0,0,0,0,0,8,11
15008,61,white,Black,3.4080226,4.770219,0.07442155,1.066434,0.08848394,0.18486749,0.0,0.0,3,2,0,0,0,0,28,27
15009,55,white,Black,1.6812305,6.3248935,-0.08866923,0.5789333,-0.090398155,0.6956832,0.0,0.0,3,0,0,0,1,0,23,17
15010,63,white,Black,3.0217552,5.3240557,-0.41262627,0.82642937,-0.2496237,0.28334066,0.0,0.0,3,2,0,0,0,0,25,28
15011,65,white,Black,3.2408214,4.7421255,0.07298259,0.8714638,-0.08770198,0.23051232,0.0,0.0,3,2,0,0,0,0,26,21
15012,92,black,Black,6.8308606,5.344594,-0.32672766,2.380576,-0.07715151,0.86502844,0.0,0.0,2,3,0,0,0,0,41,37
15013,21,white,Black,-1.5981085,3.446495,0.55422133,0.9706755,0.18440977,0.036993764,0.0,0.0,3,0,0,0,0,0,7,10
15014,33,white,Black,-0.6207914,4.4629564,-0.11622708,0.6415575,-0.06639308,0.025738113,0.0,0.0,3,0,0,0,0,0,11,12
15015,27,white,Black,0.044923067,3.526013,-0.29465717,0.11556623,0.26265776,0.042980127,0.0,0.0,3,0,1,0,2,0,10,13
15016,48,black,Black,1.7768111,1.7590737,0.14062564,0.52172184,-0.17735386,1.4324346,0.0,0.0,2,3,0,0,0,0,17,10
15017,25,white,Black,-1.189677,3.8276737,0.34286734,0.86175245,0.23573248,0.008259037,0.0,0.0,3,0,0,0,0,0,9,12
15018,78,black,Black,4.730792,4.9083767,0.08673937,1.469368,-0.11969148,0.8194557,0.0,0.0,2,3,0,0,0,0,32,30
15019,73,white,Black,3.9013286,5.993262,-0.015773052,1.0656098,-0.19036542,0.4287242,0.0,0.0,3,2,0,0,0,0,30,30
15020,88,black,Black,7.954894,5.0727034,0.07857149,3.2526605,-0.17493118,0.7511072,0.0,0.0,1,3,0,0,2,0,39,37
15021,39,white,Black,0.39190185,5.2008176,-0.1495901,0.5411311,-0.18473765,0.19666591,0.0,0.0,3,0,0,0,1,0,16,19
15022,66,black,Black,4.2869687,3.2562747,-0.20360824,1.3180068,0.097898714,0.8120752,0.0,0.0,2,3,0,0,1,0,26,27
15023,97,white,Black,6.0914164,7.8887577,-0.04351293,1.9186213,0.004872322,1.1026251,0.0,0.0,3,2,0,0,2,0,44,43
15024,73,white,Black,4.272887,6.1300726,-0.1823716,1.3410941,-0.18841834,0.47551692,0.0,0.0,2,2,0,1,0,2,32,14
15025,94,black,Black,7.025097,6.076476,0.23630077,2.388788,0.0233259,0.84547126,0.0,0.0,2,3,0,0,1,0,41,40
15026,54,black,Black,4.066228,1.7375414,0.13734789,1.4939432,-0.12952635,1.0467031,0.0,0.0,1,3,0,0,0,0,22,16
15027,71,white,Black,3.6351895,5.286748,-0.11194515,0.9036004,-0.049502127,0.19418374,0.0,0.0,3,2,0,0,2,0,29,24
15028,74,black,Black,4.918352,4.827424,-0.62976927,1.4383723,-0.15969957,0.6811023,0.0,0.0,2,3,0,0,0,0,30,33
15029,53,white,Black,2.285823,4.8950787,0.14123324,0.5849408,-0.22477649,0.3608279,0.0,0.0,3,1,0,0,1,0,23,18
15030,59,white,Black,2.3240557,5.0967526,-0.49163932,0.5729243,-0.33091682,0.3211731,0.0,0.0,3,1,0,0,0,0,24,18
15031,81,white,Black,3.8048515,6.4167743,-0.0812244,1.132645,0.14197662,0.6893352,0.0,0.0,3,2,0,0,0,0,32,27
15032,53,white,Black,1.9326313,3.4699514,-0.18813069,0.41015172,0.089714415,0.40158373,0.0,0.0,3,2,0,0,0,0,20,17
15033,86,black,Black,7.0987697,4.732296,0.15175974,2.4794765,-0.05118797,0.88897246,0.0,0.0,1,3,0,0,0,1,37,33
15034,73,white,Black,3.8791666,5.748165,-0.27704132,0.9382474,-0.13862865,0.2774943,0.0,0.0,3,2,0,0,2,0,29,27
15035,55,white,Black,2.1965742,4.3124104,-0.5046816,0.4965003,-0.12500693,0.2825972,0.0,0.0,3,2,0,0,0,0,22,22
15036,49,white,Black,0.99029946,5.0839834,-0.6444912,0.6951706,0.12310203,0.15136917,0.0,0.0,3,0,0,0,0,0,19,16
15037,89,white,Black,5.4891224,7.4563565,-0.5131021,1.5388072,0.061427638,0.690774,0.0,0.0,3,2,0,0,2,0,39,39
15038,58,black,Black,3.6901479,3.0309455,0.2508921,0.92847943,-0.1258441,0.8142754,0.0,0.0,2,3,0,0,0,2,24,24
15039,97,white,Black,6.4786987,8.23881,-0.37219223,1.8121278,-0.10243241,1.1215136,0.0,0.0,3,2,0,0,2,0,43,43
15040,86,black,Black,8.307848,4.185059,0.1598186,3.4145994,-0.10811278,0.9444387,0.0,0.0,0,3,0,0,0,0,38,23
15041,78,black,Black,5.6646104,5.035947,-0.10945707,1.6668756,0.09120858,0.70865095,0.0,0.0,2,3,0,0,0,1,34,31
15042,112,black,Black,8.74629,8.076315,-0.19561686,2.6874118,0.11110306,1.196763,0.0,0.0,2,3,0,0,0,1,50,50
15043,106,black,Black,8.116055,7.710084,0.058019817,2.5007298,-0.051571973,1.1564652,0.0,0.0,2,3,0,0,0,1,48,49
15044,52,black,Black,2.9961534,2.4383636,-0.2479909,0.7095489,-0.33057478,0.6756936,0.0,0.0,2,2,1,0,1,0,19,14
15045,65,white,Black,2.8340044,5.3414297,-0.052487426,0.66517603,-0.3087438,0.32008913,0.0,0.0,3,2,0,0,1,0,27,25
15046,67,white,Black,2.7464545,5.009194,0.40691173,0.68134165,0.32553002,0.3043691,0.0,0.0,3,2,0,0,0,0,25,24
15047,64,black,Black,3.9568627,3.607687,-0.2785015,0.89150167,-0.23878449,0.7863605,0.0,0.0,2,3,0,0,0,1,26,28
15048,64,black,Black,3.5888083,3.5021343,-0.37750876,0.75898844,-0.2602254,0.9604088,0.0,0.0,2,3,0,0,0,0,25,26
15049,61,white,Black,2.8318286,4.461375,0.044638973,0.582824,-0.054048665,0.1950651,0.0,0.0,3,2,0,0,0,0,25,23
15050,47,white,Black,0.9350691,5.9537396,-0.043165524,0.77248305,-0.1803962,0.4108499,0.0,0.0,3,0,0,0,0,0,18,23
15051,69,white,Black,2.8351998,6.500231,-0.32880208,0.84454554,-0.033783294,0.54587466,0.0,0.0,3,1,0,0,0,0,28,26
15052,85,white,Black,4.854106,7.7943134,-0.105617076,1.2991744,-0.043444134,1.1975199,0.0,0.0,3,1,0,0,0,0,38,34
15053,66,black,Black,4.9314594,3.2101912,-0.23485264,1.419531,-0.26722977,0.97157866,0.0,0.0,1,3,0,0,0,0,27,27
15054,21,white,Black,-1.5735686,3.436423,0.798361,1.4450549,0.16686878,0.018360604,0.0,0.0,3,0,0,0,0,0,6,10
15055,94,black,Black,7.7875056,5.656609,-0.27401197,2.5146422,0.1120194,0.533605,0.0,0.0,1,3,0,0,1,2,40,38
15056,29,white,Black,-0.64710146,4.224247,-0.32343802,1.1723508,-0.13877214,0.037348382,0.0,0.0,3,0,0,0,0,0,11,14
15057,21,white,Black,-1.4372791,3.4400835,0.10924396,1.2996948,0.15405698,0.015199697,0.0,0.0,3,0,0,0,0,0,8,10
15058,61,white,Black,2.4296074,5.594795,0.08454661,0.64238346,-0.04414571,0.6204723,0.0,0.0,3,1,0,0,0,1,25,23
15059,35,white,Black,-0.20078897,4.799844,-0.09878581,1.0046961,0.1955368,0.2781203,0.0,0.0,3,0,0,0,1,0,14,17
15060,25,white,Black,-1.281739,3.8213668,0.105439976,1.1724535,0.13212152,0.01623478,0.0,0.0,3,0,0,0,0,0,7,12
15061,23,white,Black,-2.0269516,3.2343016,0.22183616,1.5976597,0.41541597,0.04913025,0.0,0.0,3,0,0,0,0,0,5,7
15062,27,white,Black,-1.2543957,3.9170268,0.40001535,1.0993601,0.043256283,0.018015618,0.0,0.0,3,0,0,0,0,0,7,10
15063,23,white,Black,-1.5474093,3.6410038,-0.33123207,1.4857308,0.19333744,0.017431177,0.0,0.0,3,0,0,0,0,0,7,11
15064,63,white,Black,2.9204392,6.1348424,-0.4629264,0.6885955,-0.12064497,0.38662252,0.0,0.0,3,1,0,0,0,0,26,28
15065,27,white,Black,-1.3463693,4.03251,-0.29240942,1.1195623,-0.08373092,0.026871027,0.0,0.0,3,0,0,0,0,0,8,13
15066,68,black,Black,5.674663,3.1857996,0.008425713,2.0527854,-0.0030579288,1.2880461,0.0,0.0,1,3,0,0,0,0,26,18
15067,61,white,Black,3.2125373,5.260843,-0.4882057,0.6748657,-0.19821554,0.23458722,0.0,0.0,3,1,0,0,2,0,28,23
15068,93,white,Black,5.5799665,7.4266815,0.055144534,1.4184893,-0.07003453,0.7961338,0.0,0.0,3,2,0,0,2,1,40,36
15069,40,black,Black,3.043164,0.5436139,-0.1829224,1.0280082,-0.55334413,1.9216492,0.0,0.0,1,3,0,0,0,0,15,15
15070,61,white,Black,2.6990027,4.7013445,-0.25141352,0.4790861,-0.030584114,0.21889156,0.0,0.0,3,2,0,0,2,0,24,21
15071,73,white,Black,3.801303,6.587421,0.121300876,0.9208993,-0.15850967,0.81999534,0.0,0.0,3,1,0,0,1,0,32,28
15072,80,black,Black,6.7140503,3.7666254,0.0687993,2.496495,0.014993573,1.0701507,0.0,0.0,1,3,0,0,0,0,31,15
15073,21,white,Black,-1.5196863,3.4450045,-0.26232776,1.0453501,0.21685323,0.06010301,0.0,0.0,3,0,0,0,0,0,7,10
15074,61,white,Black,2.6028137,4.6545167,-0.118017994,0.4640091,-0.124409705,0.22895011,0.0,0.0,3,2,0,0,0,0,25,23
15075,73,white,Black,2.42393,5.9209104,-0.2637493,0.70247847,-0.48188734,0.36702225,0.0,0.0,3,2,0,0,1,1,29,29
15076,91,white,Black,5.3748035,7.0621076,-0.2734925,1.3635653,-0.07739436,0.8591443,0.0,0.0,3,2,0,0,0,0,39,40
15077,79,white,Black,3.3197787,6.363374,-0.19016623,0.64917994,-0.12951332,0.41007677,0.0,0.0,3,2,0,0,2,1,29,29
15078,58,black,Black,3.1344948,3.2966268,-0.14295039,0.68830687,-0.3482144,0.5681069,0.0,0.0,2,3,0,0,2,2,21,21
15079,81,white,Black,4.9184856,6.46681,-0.1509974,1.205811,0.031794928,0.4339431,0.0,0.0,3,2,0,0,0,0,35,21
15080,54,black,Black,3.7103593,2.2129807,0.29333884,1.3063767,-0.1517957,0.657615,0.0,0.0,2,3,0,0,3,0,21,17
15081,37,white,Black,-0.3685013,4.386756,-0.3489711,1.0728217,0.063740544,0.07733253,0.0,0.0,3,0,0,0,0,0,12,10
15082,64,black,Black,4.3352256,3.54109,-0.1414324,1.0652263,-0.095605135,0.83194107,0.0,0.0,2,3,0,0,1,0,27,27
15083,58,black,Black,4.9037037,2.3997905,-0.45358315,1.5744289,-0.10287804,1.3514775,0.0,0.0,1,3,0,0,1,1,24,25
15084,61,white,Black,2.3426905,4.772987,-0.4793423,0.46431977,-0.09381126,0.22761133,0.0,0.0,3,2,0,0,1,0,25,22
15085,65,white,Black,4.007515,5.778664,0.16323732,0.9255372,-0.10214281,0.4569772,0.0,0.0,3,1,1,0,2,0,28,29
15086,52,black,Black,2.6234288,2.0166433,-0.11665161,0.44012424,-0.27751717,1.4796811,0.0,0.0,2,3,0,0,0,0,20,20
15087,61,white,Black,2.0604796,4.1736526,-0.23996347,0.3695072,-0.20878309,0.22555132,0.0,0.0,3,2,0,0,0,0,23,19
15088,43,white,Black,0.6429982,5.589079,-0.1000418,0.6755307,-0.10751079,0.42896256,0.0,0.0,3,0,0,0,1,0,17,21
15089,59,white,Black,2.075019,5.7175384,-0.3611702,0.6890621,-0.21973735,0.39098695,0.0,0.0,3,1,0,0,0,0,23,25
15090,39,white,Black,0.08236885,5.1327553,0.296773,0.9702374,-0.07673826,0.6692213,0.0,0.0,3,0,0,0,1,0,16,18
15091,41,white,Black,0.3564148,5.386202,-0.06076634,0.7739434,0.019153882,0.322892,0.0,0.0,3,0,0,0,0,0,14,20
15092,37,white,Black,-0.3169651,4.8728356,-0.34592494,0.91700625,-0.030779626,0.19741996,0.0,0.0,3,0,0,0,0,0,13,15
15093,63,white,Black,2.120656,7.150617,-0.23769665,0.9320969,0.011690078,0.8483163,0.0,0.0,3,0,0,0,0,0,25,22
15094,25,white,Black,-0.8948329,3.8366184,-0.49969703,1.0148243,-0.5150383,0.021578869,0.0,0.0,3,0,0,0,0,0,10,12
15095,41,white,Black,0.0031746626,5.177555,-0.11465675,0.840253,0.025527095,0.28216708,0.0,0.0,3,0,0,0,0,0,14,17
15096,29,white,Black,-1.0395834,4.2108436,0.38875192,1.3490704,-0.20487703,0.3095995,0.0,0.0,3,0,0,0,0,0,9,14
15097,41,white,Black,0.25069928,5.3753695,-0.13404715,0.83841145,-0.2014915,0.37453493,0.0,0.0,3,0,0,0,0,0,16,20
15098,53,white,Black,0.9910841,6.4485254,0.55029744,0.85098565,-0.23755588,0.7430846,0.0,0.0,3,0,0,0,0,0,21,24
15099,53,white,Black,2.28954,5.2875304,-0.21707775,0.5107926,-0.11034232,0.3284402,0.0,0.0,3,1,0,0,0,0,24,21
15100,52,black,Black,2.8423474,2.1340919,0.039814875,0.6356017,-0.33825392,0.8563014,0.0,0.0,2,3,0,0,0,1,18,18
15101,55,white,Black,1.6915236,4.55075,0.062483106,0.619994,0.030457178,0.55743957,0.0,0.0,3,2,0,0,0,0,22,24
15102,62,black,Black,4.7825184,2.5238507,-0.24810065,1.59298,-0.44645524,1.6941435,0.0,0.0,1,3,0,0,0,0,25,23
15103,55,white,Black,2.074147,4.012479,-0.35901198,0.39572573,0.107343815,0.6143332,0.0,0.0,3,2,0,0,0,0,23,13
15104,90,black,Black,6.165999,5.8233843,0.016645474,1.7583193,-0.09933531,0.57906127,0.0,0.0,2,3,0,0,1,0,38,38
15105,80,black,Black,4.1156573,4.99074,-0.1059484,0.8917761,-0.21948461,0.3850355,0.0,0.0,2,3,0,0,0,0,30,31
15106,94,black,Black,6.9801536,6.30136,-0.029456038,2.1046486,-0.073796295,0.7359457,0.0,0.0,2,3,0,0,0,0,41,42
15107,57,white,Black,3.2980113,5.3772244,1.0614341,0.7835154,0.0043645585,0.40642574,0.0,0.0,2,2,0,1,1,1,25,25
15108,63,white,Black,3.2636046,5.527838,-0.060385704,0.6594408,-0.2853209,0.32322738,0.0,0.0,2,2,0,1,0,1,25,25
15109,68,black,Black,4.8856945,3.994928,-0.58285457,1.3529203,-0.23696966,0.6586379,0.0,0.0,2,3,0,0,1,0,28,27
15110,59,white,Black,2.9174542,5.562311,-0.14466591,0.6465488,-0.22689345,0.2930833,0.0,0.0,3,1,1,0,2,0,25,28
15111,66,black,Black,6.279351,2.6836653,-0.067314535,2.5267208,0.029913396,2.067779,0.0,0.0,0,3,0,0,0,0,28,20
15112,68,black,Black,6.930658,2.8880816,-0.0563879,2.8797014,-0.028349288,1.8294895,0.0,0.0,0,3,0,0,0,0,31,28
15113,97,white,Black,4.356208,8.04084,-0.45915994,1.2631496,-0.038292408,0.8550598,0.0,0.0,3,2,0,0,0,0,39,39
15114,78,black,Black,5.101482,4.8904467,-0.5815179,1.2405236,-0.061399557,0.7787929,0.0,0.0,2,3,0,0,0,0,32,29
15115,110,black,Black,8.7993355,7.6193037,0.21242593,2.751415,0.14911346,0.9789805,0.0,0.0,2,3,0,0,0,0,48,47
15116,84,black,Black,6.095952,5.3029723,0.30807036,1.7725786,-9.7819735e-05,0.6147977,0.0,0.0,2,3,0,0,1,0,34,37
15117,37,white,Black,-0.14660668,4.9034514,-0.5199783,0.6959332,0.17131022,0.06256951,0.0,0.0,3,0,0,0,1,0,13,15
15118,60,black,Black,3.469069,2.723402,-0.25123838,0.64961535,-0.1421543,1.0190625,0.0,0.0,2,3,0,0,0,0,23,22
15119,107,white,Black,6.569801,9.460938,0.05057554,1.7274492,-0.06798395,1.6544152,0.0,0.0,3,2,0,0,0,0,46,46
15120,31,white,Black,-1.1371797,4.3113656,0.9426389,0.71783245,0.06647968,0.041243546,0.0,0.0,3,0,0,0,0,0,7,12
15121,23,white,Black,-1.5608697,3.6390288,0.87590235,1.1136838,0.27303475,0.040529978,0.0,0.0,3,0,0,0,0,0,7,11
15122,23,white,Black,-1.4496405,3.6319404,0.1323436,1.0536566,0.398242,0.046395518,0.0,0.0,3,0,0,0,0,0,6,11
15123,85,white,Black,5.6310587,6.566217,0.14243388,1.3677831,0.040854953,0.642171,0.0,0.0,3,2,0,0,1,0,38,33
15124,23,white,Black,-1.3531611,3.6368217,0.044063885,0.96963733,0.22646736,0.030834354,0.0,0.0,3,0,0,0,1,0,7,11
15125,21,white,Black,-1.6445012,3.4476001,-0.10529336,1.208576,0.28657055,0.09392848,0.0,0.0,3,0,0,0,0,0,6,10
15126,21,white,Black,-1.4247465,3.4462748,-0.45843133,1.277653,-0.0973052,0.0602826,0.0,0.0,3,0,0,0,0,0,7,10
15127,37,white,Black,0.09237528,5.0087214,0.07312828,0.8880012,0.023905648,0.13643125,0.0,0.0,3,0,0,0,0,0,16,18
15128,59,white,Black,1.9743152,7.076207,-0.27018687,0.756264,-0.20081986,0.74993336,0.0,0.0,3,0,0,0,1,0,26,28
15129,84,black,Black,8.566191,4.322317,0.0859573,3.3929396,-0.08771201,1.2035373,0.0,0.0,0,3,0,0,1,0,39,34
15130,89,white,Black,5.6704774,8.157615,0.15851067,1.4386685,0.23610808,1.179377,0.0,0.0,3,1,0,0,1,0,41,36
15131,53,white,Black,1.3760896,6.4993534,0.10275346,0.60022974,-0.070624426,0.7851407,0.0,0.0,3,0,0,0,0,0,23,25
15132,64,black,Black,4.180074,3.314918,0.014642477,0.9519502,-0.39653838,0.83842385,0.0,0.0,2,3,0,0,0,1,26,26
15133,62,black,Black,7.4327397,2.5878067,-0.26101142,3.578252,-0.0880853,1.526898,0.0,0.0,0,2,1,0,1,0,29,23
15134,67,white,Black,2.518427,5.695508,-0.36922145,0.7136982,-0.15950534,0.47560352,0.0,0.0,3,2,0,0,0,0,27,29
15135,23,white,Black,-1.2409227,3.4702492,-0.91760325,1.4101181,0.24280132,0.20454834,0.0,0.0,3,0,0,0,0,0,8,8
15136,39,white,Black,0.028592348,5.1833935,0.18837027,0.8710395,-0.06507522,0.16656147,0.0,0.0,3,0,0,0,0,0,14,19
15137,29,white,Black,-0.04024017,3.1391134,0.15552492,0.5408405,-0.2118593,0.6208579,0.0,0.0,3,1,0,0,0,0,13,13
15138,31,white,Black,-1.2577715,3.981436,0.13847241,1.4724574,0.42246,0.03118082,0.0,0.0,3,0,0,0,0,0,9,5
15139,33,white,Black,-0.6861592,4.5999317,0.21902059,0.94495076,-0.020447254,0.04419506,0.0,0.0,3,0,0,0,0,0,11,16
15140,29,white,Black,-0.7682536,4.227685,0.04965283,1.0262433,0.17985876,0.014317849,0.0,0.0,3,0,0,0,0,0,10,14
15141,23,white,Black,-1.4199152,3.4876719,0.7402813,1.0164976,-0.4360915,0.027918143,0.0,0.0,3,0,0,0,0,0,7,7
15142,25,white,Black,-1.3383975,3.8250632,0.13595596,1.0002687,-0.16076708,0.012150011,0.0,0.0,3,0,0,0,0,0,7,12
