Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count
21,6,black,Black,-1.5006566935713503,-10.506,-0.02422832,0.48054627,0.0,0.0,2.9347513,0.0,1,3,0,0,0,0
22,6,black,Black,1.3799719150028125,-10.506,-0.79917705,2.0976133,0.0,0.0,3.041934,0.0,0,3,0,0,0,0
23,6,black,Black,1.636922439157988,-10.506,-0.26181054,1.6717715,0.0,0.0,3.2241955,0.0,0,3,0,0,0,0
24,6,black,Black,-4.457196964163607,-10.506,-0.22254446,2.6075454,0.0,0.0,2.80435,0.0,2,3,0,0,0,0
25,6,black,Black,-1.4128554741685138,-10.506,-0.4253021,0.73937196,0.0,0.0,3.2317429,0.0,1,3,0,0,0,0
26,6,black,Black,-1.42659085888956,-10.506,-0.85297877,0.6832488,0.0,0.0,2.7466438,0.0,1,3,0,0,0,0
27,6,black,Black,2.527670321948219,-10.506,-0.42307216,1.994017,0.0,0.0,2.926839,0.0,0,3,0,0,1,0
28,6,black,Black,-4.549215291679237,-10.506,-0.065444216,1.7083482,0.0,0.0,2.7170036,0.0,2,3,0,0,0,0
29,6,black,Black,-4.513589244807196,-10.506,-0.31959337,1.4948072,0.0,0.0,2.715369,0.0,2,3,0,0,0,0
30,6,black,Black,-1.5709530891860632,-10.506,-0.6590936,1.1523284,0.0,0.0,2.4724028,0.0,1,3,0,0,0,0
31,6,black,Black,1.5083179450401845,-10.506,-0.5700444,1.5012864,0.0,0.0,2.7761433,0.0,0,3,0,0,0,0
32,6,black,Black,-4.456189447179795,-10.506,-1.9110899,1.5464627,0.0,0.0,2.095335,0.0,2,3,0,0,0,0
33,6,black,Black,-4.456007696356677,-10.506,-0.83022463,1.1110548,0.0,0.0,2.7104692,0.0,2,3,0,0,0,0
34,6,black,Black,-1.4234437103911284,-10.506,-1.3535032,0.8887369,0.0,0.0,2.7694778,0.0,1,3,0,0,0,0
35,6,black,Black,1.4761586839027439,-10.506,-1.1397483,1.5991262,0.0,0.0,2.640814,0.0,0,3,0,0,0,0
36,6,black,Black,-4.45642614323931,-10.506,-0.4700227,2.0180957,0.0,0.0,2.5974488,0.0,2,3,0,0,0,0
37,6,black,Black,-4.5106559404558855,-10.506,-0.8601569,1.9026514,0.0,0.0,3.0211232,0.0,2,3,0,0,0,0
38,6,black,Black,-4.4561553457109575,-10.506,0.13381264,0.74312496,0.0,0.0,2.2486277,0.0,2,3,0,0,0,0
39,6,black,Black,1.5196553553346008,-10.506,-0.8427769,2.2113187,0.0,0.0,2.924897,0.0,0,3,0,0,0,0
40,6,black,Black,-1.5022726881565034,-10.506,-0.18185264,0.58472174,0.0,0.0,3.1580522,0.0,1,3,0,0,0,0
41,6,black,Black,1.5407342629124383,-10.506,-0.73837614,2.1294062,0.0,0.0,2.659961,0.0,0,3,0,0,0,0
42,6,black,Black,-4.549212527326574,-10.506,-1.0909851,1.7687268,0.0,0.0,2.3901227,0.0,2,3,0,0,0,0
43,6,black,Black,1.620502714772884,-10.506,-0.8763303,1.9842433,0.0,0.0,2.6038122,0.0,0,3,0,0,0,0
44,6,black,Black,-4.4562643661799335,-10.506,-0.88859916,1.811422,0.0,0.0,2.8895004,0.0,2,3,0,0,0,0
45,6,black,Black,-1.4097924497050904,-10.506,-0.90617234,0.77576923,0.0,0.0,2.4094396,0.0,1,3,0,0,0,0
46,6,black,Black,-4.464576908455704,-10.506,-1.2191788,1.3007423,0.0,0.0,2.0616248,0.0,2,3,0,0,0,0
47,6,black,Black,-1.4567370238241284,-10.506,0.20150724,0.6212515,0.0,0.0,2.2609472,0.0,1,3,0,0,0,0
48,6,black,Black,1.45148303763042,-10.506,-0.7582383,1.7012137,0.0,0.0,2.2475426,0.0,0,3,0,0,0,0
49,5,white,Black,-10.506,-4.504,-1.3481004,5.7116866,0.0,0.0,1.8973595,0.0,3,2,0,0,0,0
50,6,black,Black,-1.4102322645574072,-10.506,-0.28400075,0.60225445,0.0,0.0,2.2237465,0.0,1,3,0,0,0,0
51,6,black,Black,-1.5026703384319697,-10.506,-0.4866553,0.54493946,0.0,0.0,2.664171,0.0,1,3,0,0,0,0
52,6,black,Black,-4.424758700695626,-10.506,-0.062244527,2.992073,0.0,0.0,2.508153,0.0,2,3,0,0,0,0
53,6,black,Black,-4.459720321209089,-10.506,-0.69235635,1.8022324,0.0,0.0,3.1869085,0.0,2,3,0,0,0,0
54,6,black,Black,-1.4819296571249079,-10.506,-1.3650264,1.0854884,0.0,0.0,2.4844577,0.0,1,3,0,0,0,0
55,6,black,Black,-4.45882941599149,-10.506,0.7607152,1.1655256,0.0,0.0,2.151511,0.0,2,3,0,0,0,0
56,6,black,Black,-4.5531819793001755,-10.506,-0.73487633,0.74658346,0.0,0.0,2.9100726,0.0,2,3,0,0,0,0
57,6,black,Black,1.6006468006572283,-10.506,0.57490367,4.1227202,0.0,0.0,3.4990902,0.0,0,3,0,0,0,0
58,6,black,Black,-1.493849545393891,-10.506,0.16772828,1.8165008,0.0,0.0,2.1662161,0.0,1,3,0,0,0,0
59,6,black,Black,-4.481184959447581,-10.506,-1.7621433,0.4481964,0.0,0.0,2.0028243,0.0,2,3,0,0,0,0
60,6,black,Black,-4.456134812809287,-10.506,-0.25254864,0.40045562,0.0,0.0,2.4628808,0.0,2,3,0,0,0,0
61,6,black,Black,-1.586002682570482,-10.506,0.35848898,1.0790144,0.0,0.0,2.674999,0.0,1,3,0,0,0,0
62,6,black,Black,-1.4060690953597605,-10.506,-0.7797335,1.0504857,0.0,0.0,2.739582,0.0,1,3,0,0,0,0
63,6,black,Black,-4.4562393251401256,-10.506,-1.0914078,0.5491755,0.0,0.0,1.6336497,0.0,2,3,0,0,0,0
64,6,black,Black,-1.4250330690413349,-10.506,-1.0791174,0.61227095,0.0,0.0,2.6174035,0.0,1,3,0,0,0,0
65,6,black,Black,1.6195745737897433,-10.506,-0.7291159,2.717556,0.0,0.0,2.1146085,0.0,0,3,0,0,0,0
66,6,black,Black,1.637690666572466,-10.506,-1.2599252,2.341931,0.0,0.0,2.8297482,0.0,0,3,0,0,0,0
67,6,black,Black,-1.4331746308020414,-10.506,0.068606116,1.5641996,0.0,0.0,2.37953,0.0,1,3,0,0,0,0
68,6,black,Black,-1.4551123221488638,-10.506,-1.5841264,0.6688452,0.0,0.0,2.4442432,0.0,1,3,0,0,0,0
69,6,black,Black,-4.489015999361059,-10.506,-0.9447151,2.6780174,0.0,0.0,2.4133885,0.0,2,3,0,0,0,0
70,6,black,Black,-4.462668427245935,-10.506,-0.3995518,1.3576211,0.0,0.0,1.5172471,0.0,2,3,0,0,0,0
71,5,white,Black,-10.506,-4.504,0.18673608,6.293251,0.0,0.0,1.4252127,0.0,3,2,0,0,0,0
72,6,black,Black,1.538703181956824,-10.506,-1.2453722,1.5221277,0.0,0.0,2.054209,0.0,0,3,0,0,0,0
73,6,black,Black,1.5524012868569295,-10.506,-1.0274378,1.4864691,0.0,0.0,2.0189335,0.0,0,3,0,0,0,0
74,6,black,Black,-4.552266210116905,-10.506,-0.92705363,1.4607182,0.0,0.0,2.2796385,0.0,2,3,0,0,0,0
75,4,black,Black,7.487409702236495,-7.504,-0.34667382,7.0899534,0.0,0.0,1.506174,0.0,0,2,1,0,2,0
76,6,black,Black,-1.4687333927560657,-9.506,-0.5775143,0.5113396,0.0,0.0,2.1746373,0.0,1,3,0,0,0,1
77,6,black,Black,-4.45607071117348,-10.506,0.5043616,2.4379876,0.0,0.0,1.8866986,0.0,2,3,0,0,0,0
78,6,black,Black,-4.456051506109532,-10.506,-0.6276447,2.667759,0.0,0.0,3.2976792,0.0,2,3,0,0,0,0
79,6,black,Black,-4.552266210116905,-10.506,0.88243043,0.8937624,0.0,0.0,2.2308223,0.0,2,3,0,0,0,0
80,6,black,Black,-4.4560876288957365,-10.506,0.07735863,1.105141,0.0,0.0,1.3876384,0.0,2,3,0,0,0,0
81,6,black,Black,-4.471796348618467,-10.506,0.41880873,1.6192309,0.0,0.0,1.9568734,0.0,2,3,0,0,0,0
82,6,black,Black,1.5450415882144344,-10.506,0.21141265,2.4394557,0.0,0.0,4.0623984,0.0,0,3,0,0,0,0
83,6,black,Black,-4.457041687994907,-10.506,-1.3316087,1.7610455,0.0,0.0,2.4160595,0.0,2,3,0,0,0,0
84,6,black,Black,-1.4694438634682077,-10.506,0.67540807,1.0724102,0.0,0.0,2.4619493,0.0,1,3,0,0,0,0
85,6,black,Black,-1.4064728759560534,-10.506,-1.5551637,0.704119,0.0,0.0,3.0851176,0.0,1,3,0,0,0,0
86,6,black,Black,1.4517116616897505,-10.506,0.56114936,2.4747903,0.0,0.0,3.1848342,0.0,0,3,0,0,0,0
87,6,black,Black,-4.541855693308268,-10.506,-0.21572973,0.5244479,0.0,0.0,2.3129244,0.0,2,3,0,0,0,0
88,6,black,Black,-1.520306566246405,-10.506,-0.37551564,1.6585974,0.0,0.0,1.7747941,0.0,1,3,0,0,0,0
89,6,black,Black,-4.4560826561220885,-10.506,-1.4005992,2.1701481,0.0,0.0,2.4380455,0.0,2,3,0,0,0,0
90,6,black,Black,-1.4147222735967224,-10.506,-1.5090303,0.5684979,0.0,0.0,2.1017063,0.0,1,3,0,0,0,0
91,6,black,Black,1.5101666380713954,-10.506,-1.2947302,1.929556,0.0,0.0,2.7855215,0.0,0,3,0,0,0,0
92,6,black,Black,-1.503621754750224,-10.506,-0.40153068,0.56008184,0.0,0.0,2.3484726,0.0,1,3,0,0,0,0
93,6,black,Black,1.6312670950117745,-10.506,-0.8312633,1.7017485,0.0,0.0,2.0238874,0.0,0,3,0,0,0,0
94,6,black,Black,-4.552230254560236,-10.506,-1.7120234,1.4485574,0.0,0.0,1.6988568,0.0,2,3,0,0,0,0
95,6,black,Black,1.5978876143899718,-10.506,-1.173492,1.4057919,0.0,0.0,1.9648334,0.0,0,3,0,0,0,0
96,6,black,Black,-1.5617657006656476,-10.506,0.13277578,0.65526634,0.0,0.0,3.0236642,0.0,1,3,0,0,0,0
97,6,black,Black,-4.505999999999999,-10.506,0.15860231,2.7443333,0.0,0.0,1.9554957,0.0,2,3,0,0,0,0
98,6,black,Black,-1.502592536302691,-10.506,-0.25910097,0.73097163,0.0,0.0,4.133286,0.0,1,3,0,0,0,0
99,6,black,Black,-1.4811217195991997,-10.506,-1.6056536,0.5067248,0.0,0.0,2.2116926,0.0,1,3,0,0,0,0
100,6,black,Black,1.4379212555416332,-10.506,-0.06594664,1.3815612,0.0,0.0,2.8042424,0.0,0,3,0,0,0,0
101,6,black,Black,1.6100601131960028,-10.506,-1.3348466,1.4526763,0.0,0.0,2.403541,0.0,0,3,0,0,0,0
102,6,black,Black,-4.4567025475496465,-10.506,-1.5063399,2.076356,0.0,0.0,2.1868854,0.0,2,3,0,0,0,0
103,6,black,Black,-4.548785331814223,-10.506,-2.129777,1.3841623,0.0,0.0,1.7339702,0.0,2,3,0,0,0,0
104,6,black,Black,-1.5478251283696047,-10.506,-0.64005107,0.73126364,0.0,0.0,2.3492143,0.0,1,3,0,0,0,0
105,6,black,Black,-1.5009644343628556,-10.506,0.27566436,0.6462255,0.0,0.0,3.5100615,0.0,1,3,0,0,0,0
106,6,black,Black,-4.536135059805325,-10.506,-1.8644327,1.5930057,0.0,0.0,2.300782,0.0,2,3,0,0,0,0
107,6,black,Black,-1.4105650034116697,-10.506,-0.34641927,0.4106563,0.0,0.0,2.2212543,0.0,1,3,0,0,0,0
108,6,black,Black,1.3734264657129673,-10.506,-1.3884542,1.6963314,0.0,0.0,1.5836061,0.0,0,3,0,0,0,0
109,6,black,Black,-4.551707841573338,-10.506,0.26124242,1.1027231,0.0,0.0,2.0134444,0.0,2,3,0,0,0,0
110,6,black,Black,-4.551418629442163,-10.506,-1.9487469,1.2186719,0.0,0.0,2.1341555,0.0,2,3,0,0,0,0
111,6,black,Black,-4.479838991394609,-10.506,-0.52267283,0.7307436,0.0,0.0,0.92323667,0.0,2,3,0,0,0,0
112,6,black,Black,-4.460574672854835,-10.506,-0.27485424,0.4863646,0.0,0.0,0.87258834,0.0,2,3,0,0,0,0
113,6,black,Black,-1.537827873137748,-10.506,-1.2595046,0.7541707,0.0,0.0,2.3234713,0.0,1,3,0,0,0,0
114,6,black,Black,-1.441237810860847,-10.506,0.2652602,2.0259836,0.0,0.0,1.3181208,0.0,1,3,0,0,0,0
115,6,black,Black,-4.547173031508752,-10.506,-1.8001366,1.195645,0.0,0.0,2.0631106,0.0,2,3,0,0,0,0
116,6,black,Black,-4.50537927383516,-10.506,-1.0540873,0.2917029,0.0,0.0,1.9938116,0.0,2,3,0,0,0,0
117,6,black,Black,-4.550931537266496,-10.506,-0.8440547,0.8301694,0.0,0.0,2.0000403,0.0,2,3,0,0,0,0
118,6,black,Black,-1.5826333106745119,-10.506,-2.023184,1.2935115,0.0,0.0,2.9785764,0.0,1,3,0,0,0,0
119,6,black,Black,-1.5517532952298305,-10.506,-2.0189328,1.6271572,0.0,0.0,1.9171481,0.0,1,3,0,0,0,0
120,6,black,Black,-1.4921509347305926,-10.506,-2.184126,1.2117534,0.0,0.0,1.4343576,0.0,1,3,0,0,0,0
121,6,black,Black,-4.5522398123818375,-10.506,-0.1488693,0.30946434,0.0,0.0,1.7620806,0.0,2,3,0,0,0,0
122,6,black,Black,-1.5256377035593296,-10.506,-1.7455623,0.6759692,0.0,0.0,1.3360475,0.0,1,3,0,0,0,0
123,6,black,Black,1.42262479212184,-10.506,-2.1882129,2.7692268,0.0,0.0,1.3631223,0.0,0,3,0,0,0,0
124,6,black,Black,-4.459381973534281,-10.506,0.066370964,0.4838325,0.0,0.0,0.5178261,0.0,2,3,0,0,0,0
125,6,black,Black,-1.4993606562593214,-10.506,-0.2977112,0.5356736,0.0,0.0,1.0415243,0.0,1,3,0,0,0,0
126,6,black,Black,1.5013956912439068,-10.506,-2.4134324,2.1250098,0.0,0.0,2.7466376,0.0,0,3,0,0,0,0
127,6,black,Black,-4.456013097646288,-10.506,1.224021,0.8063546,0.0,0.0,0.58170015,0.0,2,3,0,0,0,0
128,6,black,Black,1.4896330299720622,-10.506,0.49892128,1.7182347,0.0,0.0,1.5462326,0.0,0,3,0,0,0,0
129,6,black,Black,-1.506613984316675,-10.506,-0.22127438,0.4256897,0.0,0.0,1.6744782,0.0,1,3,0,0,0,0
130,6,black,Black,-4.551503932743222,-10.506,-2.2151623,1.7813206,0.0,0.0,1.5326287,0.0,2,3,0,0,0,0
131,6,black,Black,-1.4847968165760457,-10.506,-1.580019,0.6933164,0.0,0.0,0.9450612,0.0,1,3,0,0,0,0
132,6,black,Black,1.5178409232677008,-10.506,-0.997525,1.4391304,0.0,0.0,2.3407784,0.0,0,3,0,0,0,0
133,6,black,Black,-1.491446535426462,-10.506,-0.32710594,0.6573159,0.0,0.0,2.2824624,0.0,1,3,0,0,0,0
134,6,black,Black,-4.552231272929263,-10.506,-1.0684301,2.4195595,0.0,0.0,2.1816165,0.0,2,3,0,0,0,0
135,6,black,Black,-1.499046882436844,-10.506,-3.0221918,0.7980389,0.0,0.0,1.604488,0.0,1,3,0,0,0,0
136,6,black,Black,1.525070634048528,-10.506,-1.4286444,1.5511017,0.0,0.0,0.8951678,0.0,0,3,0,0,0,0
137,6,black,Black,-1.4484778697661755,-10.506,-1.5117495,0.58221024,0.0,0.0,0.82260877,0.0,1,3,0,0,0,0
138,6,black,Black,-1.570858377706605,-10.506,-2.3780935,0.50433356,0.0,0.0,3.2356832,0.0,1,3,0,0,0,0
139,6,black,Black,1.4469761427280585,-10.506,1.3498342,1.4717742,0.0,0.0,2.43384,0.0,0,3,0,0,0,0
140,6,black,Black,1.568374199620543,-10.506,-1.1976379,1.4264269,0.0,0.0,0.68543464,0.0,0,3,0,0,0,0
141,6,black,Black,-1.499744508445707,-10.506,-1.9789213,0.4445478,0.0,0.0,1.4036728,0.0,1,3,0,0,0,0
142,6,black,Black,-4.5499012097176585,-10.506,-1.7140326,2.727291,0.0,0.0,2.0638676,0.0,2,3,0,0,0,0
143,6,black,Black,1.533342031914632,-10.506,-2.585235,1.2341895,0.0,0.0,1.4417797,0.0,0,3,0,0,0,0
144,6,black,Black,-1.421925236282946,-10.506,-1.5343208,0.7814255,0.0,0.0,0.51350796,0.0,1,3,0,0,0,0
145,6,black,Black,1.5639877874684875,-10.506,-0.3286816,1.2678694,0.0,0.0,1.1983608,0.0,0,3,0,0,0,0
146,6,black,Black,-1.504636941492739,-10.506,-1.6572447,0.41897675,0.0,0.0,1.2587346,0.0,1,3,0,0,0,0
147,6,black,Black,-4.456277785453933,-10.506,0.47487655,3.1760643,0.0,0.0,0.71424645,0.0,2,3,0,0,0,0
148,6,black,Black,1.4702590694751918,-10.506,0.37752765,1.1681378,0.0,0.0,2.316902,0.0,0,3,0,0,0,0
149,6,black,Black,1.5817902959466572,-10.506,-0.86262965,1.1472017,0.0,0.0,0.35731897,0.0,0,3,0,0,0,0
150,6,black,Black,-1.4590918222446252,-10.506,-1.4801989,0.28405416,0.0,0.0,1.7105874,0.0,1,3,0,0,0,0
151,6,black,Black,1.4478482237142354,-10.506,0.6440597,0.85136634,0.0,0.0,2.3243046,0.0,0,3,0,0,0,0
152,6,black,Black,1.6369593726784344,-10.506,0.1202734,0.6779954,0.0,0.0,3.262476,0.0,0,3,0,0,0,0
153,6,black,Black,-1.4063169095771446,-10.506,-1.9168079,1.0757157,0.0,0.0,0.6269025,0.0,1,3,0,0,0,0
154,6,black,Black,1.6105615940187479,-10.506,-1.3226557,0.40175653,0.0,0.0,0.26621088,0.0,0,3,0,0,0,0
155,6,black,Black,1.5885973570038403,-10.506,-2.7587843,0.232508,0.0,0.0,1.253389,0.0,0,3,0,0,0,0
156,6,black,Black,1.5465664901817877,-10.506,1.3496275,0.0886346,0.0,0.0,2.1846268,0.0,0,3,0,0,0,0
157,6,black,Black,-1.4366103633007268,-10.506,-2.6869962,2.4849997,0.0,0.0,1.2395204,0.0,1,3,0,0,0,0
158,6,black,Black,-1.5002320310400497,-10.506,0.063154824,2.2700176,0.0,0.0,2.3150036,0.0,1,3,0,0,0,0
159,6,black,Black,1.5439790627950718,-10.506,-1.9670266,0.110982396,0.0,0.0,0.2927296,0.0,0,3,0,0,0,0
160,6,black,Black,1.5195009930096208,-10.506,-1.6543094,0.11041379,0.0,0.0,2.6970768,0.0,0,3,0,0,0,0
161,6,black,Black,1.5530121571009035,-10.506,-0.96430534,0.077028334,0.0,0.0,0.23065884,0.0,0,3,0,0,0,0
162,6,black,Black,1.5642044971560425,-10.506,-1.2305311,0.0182234,0.0,0.0,0.22868907,0.0,0,3,0,0,0,0
163,6,black,Black,-1.5389169659187796,-10.506,0.79076487,2.483709,0.0,0.0,3.800824,0.0,1,3,0,0,0,0
164,6,black,Black,1.5606041203178782,-10.506,-0.51973325,0.009295736,0.0,0.0,0.26558933,0.0,0,3,0,0,0,0
165,6,black,Black,1.5294049822272413,-10.506,-1.825866,0.007171698,0.0,0.0,2.149623,0.0,0,3,0,0,0,0
166,6,black,Black,1.464314337559639,-10.506,-2.8102124,0.0046424237,0.0,0.0,2.144491,0.0,0,3,0,0,0,0
167,6,black,Black,-4.488655942033095,-10.506,-3.3537934,2.9895499,0.0,0.0,0.854234,0.0,2,3,0,0,0,0
168,6,black,Black,1.5300641734580256,-10.506,-3.1460357,0.022056194,0.0,0.0,0.8564112,0.0,0,3,0,0,0,0
169,6,black,Black,-1.4063876863211844,-10.506,1.9606113,2.0670154,0.0,0.0,2.014846,0.0,1,3,0,0,0,0
170,6,black,Black,-1.506520786899844,-10.506,-2.8034022,1.4148275,0.0,0.0,0.6115708,0.0,1,3,0,0,0,0
171,6,black,Black,-1.4705543923603375,-10.506,0.090656355,1.5079426,0.0,0.0,0.6391669,0.0,1,3,0,0,0,0
172,6,black,Black,1.5449516865418216,-10.506,-2.5464458,0.6889184,0.0,0.0,-0.57897395,0.0,0,3,0,0,0,0
173,6,black,Black,-1.4796706562098718,-10.506,-1.9202352,1.2233438,0.0,0.0,-0.67094976,0.0,1,3,0,0,0,0
174,6,black,Black,-1.4752152164757106,-10.506,-3.4435358,1.0955802,0.0,0.0,0.49662018,0.0,1,3,0,0,0,0
175,6,black,Black,1.4678429982725245,-10.506,-3.1667843,0.90878886,0.0,0.0,-0.53311634,0.0,0,3,0,0,0,0
176,6,black,Black,-1.5047021169378798,-10.506,-3.7267385,0.9913551,0.0,0.0,2.3026438,0.0,1,3,0,0,0,0
177,6,black,Black,1.4526456638862915,-10.506,-0.77894765,0.9687553,0.0,0.0,-0.9474017,0.0,0,3,0,0,0,0
178,6,black,Black,-1.5068065560534012,-10.506,-0.96145606,0.8916295,0.0,0.0,0.78009635,0.0,1,3,0,0,0,0
179,6,black,Black,1.4503234751238476,-10.506,-1.1340866,0.93919104,0.0,0.0,-1.0629107,0.0,0,3,0,0,0,0
180,6,black,Black,-1.6010307725302617,-10.506,-1.5438281,1.0413026,0.0,0.0,0.5172188,0.0,1,3,0,0,0,0
181,6,black,Black,-1.5066611198942543,-10.506,-0.98428243,0.99054116,0.0,0.0,-1.1116304,0.0,1,3,0,0,0,0
182,6,black,Black,1.4638001845050115,-10.506,-1.5187707,0.9779839,0.0,0.0,-1.1185561,0.0,0,3,0,0,0,0
183,6,black,Black,-4.459161962694484,-10.506,-1.1682805,3.0507133,0.0,0.0,0.1600517,0.0,2,3,0,0,0,0
184,6,black,Black,-4.462650618389521,-10.506,-1.9052073,3.0271616,0.0,0.0,-1.3058952,0.0,2,3,0,0,0,0
185,6,black,Black,-4.549005156411159,-10.506,-2.8580549,1.6519213,0.0,0.0,0.15600991,0.0,2,3,0,0,0,0
186,6,black,Black,-4.5058668715335415,-10.506,1.7168646,3.7513008,0.0,0.0,-1.1418282,0.0,2,3,0,0,0,0
187,6,black,Black,1.4478250505131602,-10.506,-2.3598006,1.2234039,0.0,0.0,0.82392836,0.0,0,3,0,0,0,0
188,6,black,Black,-1.5023903827241192,-10.506,-3.95046,0.66894895,0.0,0.0,2.2226965,0.0,1,3,0,0,0,0
189,6,black,Black,-4.467522829604145,-10.506,-3.4373393,1.4578761,0.0,0.0,0.20057087,0.0,2,3,0,0,0,0
190,6,black,Black,-1.5057233354955906,-10.506,-2.8761585,0.41092715,0.0,0.0,0.14672852,0.0,1,3,0,0,0,0
191,6,black,Black,1.4469253845484005,-10.506,-1.652776,1.691543,0.0,0.0,-1.2228475,0.0,0,3,0,0,0,0
192,6,black,Black,-4.469870763078888,-10.506,1.2112595,2.294854,0.0,0.0,0.9117837,0.0,2,3,0,0,0,0
193,6,black,Black,1.4527547897430269,-10.506,-1.3093225,1.8276271,0.0,0.0,-0.95459676,0.0,0,3,0,0,0,0
194,6,black,Black,-1.5087628412894283,-10.506,-1.5845091,0.21018691,0.0,0.0,-1.2333937,0.0,1,3,0,0,0,0
195,6,black,Black,1.4576152521116967,-10.506,-0.9731295,1.811865,0.0,0.0,-1.236801,0.0,0,3,0,0,0,0
196,6,black,Black,1.4575857335464975,-10.506,-1.6587367,1.6529741,0.0,0.0,-1.2124921,0.0,0,3,0,0,0,0
197,6,black,Black,1.4511469330562776,-10.506,-1.8158878,1.4409736,0.0,0.0,-1.2122864,0.0,0,3,0,0,0,0
198,6,black,Black,-1.505191484442717,-10.506,-0.81616324,0.63360447,0.0,0.0,-1.1634375,0.0,1,3,0,0,0,0
199,6,black,Black,1.4474538617893882,-10.506,-3.1513546,1.223775,0.0,0.0,0.100696884,0.0,0,3,0,0,0,0
200,6,black,Black,1.4465366946538654,-10.506,-1.4116024,1.1303108,0.0,0.0,-1.1732951,0.0,0,3,0,0,0,0
201,6,black,Black,1.4478015783619356,-10.506,-1.6406717,1.03344,0.0,0.0,-1.1881666,0.0,0,3,0,0,0,0
202,6,black,Black,1.4473064005219638,-10.506,-1.7045237,0.9354391,0.0,0.0,-1.1397942,0.0,0,3,0,0,0,0
203,6,black,Black,1.6241073501025551,-10.506,-3.073116,0.9554519,0.0,0.0,1.13865,0.0,0,3,0,0,0,0
204,6,black,Black,-1.4742654253567427,-10.506,-3.8770633,1.1763567,0.0,0.0,0.12857151,0.0,1,3,0,0,0,0
205,6,black,Black,-1.4759005708656128,-10.506,-3.5420475,1.1562233,0.0,0.0,0.129371,0.0,1,3,0,0,0,0
206,6,black,Black,1.462820623256573,-10.506,-1.7757101,0.7964547,0.0,0.0,-1.2085408,0.0,0,3,0,0,0,0
207,6,black,Black,-1.4748443548818133,-10.506,-3.5188358,1.1138426,0.0,0.0,0.089271545,0.0,1,3,0,0,0,0
208,6,black,Black,-1.5061282284220225,-10.506,-3.720176,1.0847026,0.0,0.0,0.016182423,0.0,1,3,0,0,0,0
